Offset;Input Attributes: Layout 4 (Per vertex).TEXCOORD0[0];Input Attributes: Layout 4 (Per vertex).TEXCOORD0[1]
7624;0.5468607;0.5590777
7632;0.5590557;0.5589003
7640;0.5740564;0.5603933
7648;0.5860828;0.5534663
7656;0.5919944;0.5648248
7664;0.5984379;0.5479151
7672;0.6056209;0.5603075
7680;0.6115024;0.5420221
7688;0.619702;0.5554955
7696;0.6262071;0.5361977
7704;0.6349015;0.5511683
7712;0.6426607;0.530941
7720;0.6511291;0.5469842
7728;0.659559;0.5241814
7736;0.6689126;0.5435393
7744;0.678598;0.5179065
7752;0.5906273;0.5372573
7760;0.6033857;0.5314443
7768;0.6168277;0.5250093
7776;0.6321288;0.5181454
7784;0.6477157;0.5101373
7792;0.6634458;0.4998414
7800;0.6772453;0.4862964
7808;0.5786282;0.5437424
7816;0.5683765;0.5511826
7824;0.5543454;0.5517761
7832;0.54468;0.5514658
7840;0.5372683;0.5510783
7848;0.5298737;0.5485914
7856;0.5808618;0.5272172
7864;0.5715439;0.5351295
7872;0.5627995;0.5431432
7880;0.550357;0.5450693
7888;0.5421503;0.5461119
7896;0.5367749;0.5431703
7904;0.52899;0.5394037
7912;0.5915167;0.5188603
7920;0.5226036;0.5425855
7928;0.6030998;0.5104234
7936;0.6157023;0.5028143
7944;0.6299837;0.4926913
7952;0.6425678;0.4809653
7960;0.6525778;0.4660934
7968;0.6236917;0.4655213
7976;0.6131098;0.4776764
7984;0.6013952;0.4895239
7992;0.5899952;0.4998371
8000;0.6874998;0.4661033
8008;0.5806988;0.5093251
8016;0.7124948;0.4831104
8024;0.5720686;0.5184314
8032;0.7402368;0.4988404
8040;0.5646929;0.5269226
8048;0.5576887;0.5360017
8056;0.5605258;0.522311
8064;0.5667861;0.5118691
8072;0.5728061;0.4996512
8080;0.5474413;0.5405778
8088;0.5542281;0.5317446
8096;0.5453792;0.5352853
8104;0.5794833;0.4904634
8112;0.5520945;0.527037
8120;0.5363317;0.5350766
8128;0.5897622;0.4791149
8136;0.5443997;0.5277449
8144;0.6008117;0.4660934
8152;0.6098207;0.4533663
8160;0.6332728;0.4517933
8168;0.6607287;0.4486473
8176;0.693646;0.4435036
8184;0.7188025;0.4600687
8192;0.5896578;0.4556544
8200;0.5983807;0.4432133
8208;0.5795963;0.4690649
8216;0.5719358;0.4809882
8224;0.5701897;0.4569685
8232;0.5658394;0.4905878
8240;0.5649087;0.471709
8248;0.5632865;0.5083653
8256;0.5850818;0.4295568
8264;0.5740708;0.4392094
8272;0.5935903;0.4193323
8280;0.5600567;0.4432849
8288;0.6056738;0.4303433
8296;0.6004542;0.4086073
8304;0.556466;0.4628058
8312;0.553739;0.4739927
8320;0.5475185;0.4432033
8328;0.5462687;0.4569442
8336;0.5383522;0.442893
8344;0.6173997;0.4400674
8352;0.6407087;0.4362063
8360;0.6246927;0.4259104
8368;0.6674497;0.4280825
8376;0.5611678;0.4826399
8384;0.5622058;0.4935177
8392;0.6121087;0.4167583
8400;0.6477415;0.4172288
8408;0.6309704;0.4103663
8416;0.6179718;0.4044603
8424;0.6060312;0.3985258
8432;0.6355507;0.3962436
8440;0.6218327;0.3921623
8448;0.6101067;0.3889449
8456;0.6244068;0.3811514
8464;0.6127523;0.3797928
8472;0.6519371;0.4012185
8480;0.6252647;0.3709983
8488;0.6135387;0.3709269
8496;0.6377058;0.3835823
8504;0.6725934;0.4089563
8512;0.6242638;0.3611314
8520;0.6124662;0.3622753
8528;0.6382778;0.3717134
8536;0.6544367;0.3870144
8544;0.6974797;0.4194753
8552;0.6212608;0.3511214
8560;0.6093917;0.3535523
8568;0.6367047;0.3607024
8576;0.6545798;0.3727143
8584;0.6748857;0.3910184
8592;0.6161128;0.3406824
8600;0.6042438;0.3448293
8608;0.6327007;0.3494053
8616;0.6524347;0.3595583
8624;0.6744567;0.3740014
8632;0.7006215;0.3982699
8640;0.6088197;0.3306723
8648;0.5970938;0.3365354
8656;0.6266948;0.3375364
8664;0.6472867;0.3469743
8672;0.6710247;0.3585573
8680;0.5988097;0.3218064
8688;0.5880133;0.3289563
8696;0.6185437;0.3263823
8704;0.6394218;0.3338183
8712;0.5876558;0.3137983
8720;0.5779318;0.3220924
8728;0.6073897;0.3163723
8736;0.6981947;0.3751453
8744;0.6641608;0.3438283
8752;0.5760728;0.3066484
8760;0.5674212;0.3159434
8768;0.6294118;0.3213773
8776;0.6926177;0.3569844
8784;0.7335901;0.3679324
8792;0.7333813;0.4058889
8800;0.5643467;0.3004994
8808;0.5571253;0.3105808
8816;0.7261913;0.4341085
8824;0.747903;0.4753111
8832;0.7575397;0.4493623
8840;0.7684078;0.5145704
8848;0.7753977;0.4899743
8856;0.7878393;0.5277264
8864;0.7640505;0.4192966
8872;0.7812622;0.4653783
8880;0.8021282;0.5389096
8888;0.791793;0.5029873
8896;0.8051259;0.5145915
8904;0.7978013;0.4776014
8912;0.7863271;0.4360748
8920;0.7725055;0.3897314
8928;0.8139637;0.5457472
8936;0.8173501;0.522701
8944;0.8111318;0.5693781
8952;0.8184824;0.5956747
8960;0.8201399;0.5723705
8968;0.8252039;0.6227233
8976;0.8261847;0.5986751
8984;0.8354475;0.6452652
8992;0.8333352;0.6237521
9000;0.8502924;0.6621208
9008;0.843275;0.6386309
9016;0.8663085;0.679994
9024;0.8810075;0.6803648
9032;0.8265649;0.5754105
9040;0.8328345;0.6026879
9048;0.8397552;0.6148664
9056;0.82286;0.5503859
9064;0.8263789;0.5294394
9072;0.8696038;0.6746799
9080;0.8619168;0.6670307
9088;0.8539199;0.653447
9096;0.8711138;0.6653829
9104;0.8479066;0.6357327
9112;0.8632414;0.6585521
9120;0.8574059;0.6486207
9128;0.8321223;0.5361351
9136;0.827858;0.5548621
9144;0.8333045;0.5576417
9152;0.8342419;0.581356
9160;0.8400878;0.5921711
9168;0.8451017;0.6173464
9176;0.8524033;0.6356755
9184;0.8442973;0.597403
9192;0.8650448;0.6497304
9200;0.860792;0.6429483
9208;0.8698269;0.6536589
9216;0.8384416;0.5764936
9224;0.840814;0.5855201
9232;0.8371221;0.5690994
9240;0.8402106;0.5736706
9248;0.8492013;0.6195447
9256;0.8478405;0.6033194
9264;0.8452652;0.587501
9272;0.8429559;0.5795437
9280;0.8476511;0.5916386
9288;0.8399135;0.5640516
9296;0.8371948;0.5574883
9304;0.8423954;0.5705004
9312;0.8535308;0.6214687
9320;0.8513732;0.6075783
9328;0.8491157;0.5932236
9336;0.8567144;0.6337894
9344;0.8386205;0.5490445
9352;0.84026;0.5558391
9360;0.8419349;0.5626031
9368;0.8360825;0.5413298
9376;0.8409982;0.5497972
9384;0.8424227;0.555145
9392;0.8411707;0.5437568
9400;0.8433437;0.5494488
9408;0.8435825;0.5685292
9416;0.8433334;0.5613625
9424;0.844108;0.55523
9432;0.84454;0.5762231
9440;0.8470724;0.5809377
9448;0.8486552;0.5837566
9456;0.850264;0.5859494
9464;0.8511798;0.5963812
9472;0.8448059;0.5666919
9480;0.8451822;0.5723435
9488;0.8471723;0.5745543
9496;0.848362;0.5690284
9504;0.8444322;0.5602346
9512;0.849911;0.5754606
9520;0.8474823;0.5575106
9528;0.8455532;0.5547197
9536;0.8510514;0.5778012
9544;0.8529949;0.5708448
9552;0.8524604;0.5801098
9560;0.8452782;0.5501876
9568;0.8508321;0.5645409
9576;0.8470089;0.5505528
9584;0.8451744;0.5417941
9592;0.8525447;0.5900785
9600;0.8495413;0.5561945
9608;0.8470814;0.5429748
9616;0.8418986;0.5371183
9624;0.8478132;0.5337461
9632;0.8397565;0.5289463
9640;0.8449161;0.5272596
9648;0.8367188;0.5201955
9656;0.8426445;0.5192325
9664;0.8305445;0.5098557
9672;0.8223157;0.4998842
9680;0.8103793;0.4905363
9688;0.8081304;0.4470723
9696;0.7949513;0.4176879
9704;0.8466469;0.5169058
9712;0.8410696;0.5120364
9720;0.8389587;0.4989114
9728;0.8360006;0.4908433
9736;0.8277273;0.4771742
9744;0.8186421;0.462187
9752;0.8504313;0.5241954
9760;0.8463082;0.5068226
9768;0.8514835;0.5146586
9776;0.8427911;0.4791868
9784;0.8405669;0.4730825
9792;0.8463082;0.4936836
9800;0.8518869;0.5041112
9808;0.8351412;0.4573854
9816;0.8563681;0.514009
9824;0.8452873;0.466321
9832;0.8481946;0.477256
9840;0.8527795;0.4910113
9848;0.8436791;0.4579219
9856;0.8574538;0.5039913
9864;0.8285383;0.4399925
9872;0.8422208;0.4405319
9880;0.8499106;0.4472678
9888;0.8191372;0.4248113
9896;0.8362035;0.4225169
9904;0.8500084;0.4616161
9912;0.8593752;0.4371211
9920;0.8500757;0.4274834
9928;0.858676;0.4554251
9936;0.8780081;0.4439966
9944;0.8547243;0.4747189
9952;0.8053694;0.3990732
9960;0.8688331;0.4642802
9968;0.8593597;0.492107
9976;0.7875035;0.369115
9984;0.8626914;0.4768113
9992;0.870805;0.4814298
10000;0.8656675;0.4950791
10008;0.7633033;0.3438784
10016;0.8631442;0.5050271
10024;0.8011451;0.349385
10032;0.77971;0.3240411
10040;0.8172332;0.3782087
10048;0.8294654;0.4035032
10056;0.846545;0.4051076
10064;0.8596814;0.4133468
10072;0.8139555;0.3234068
10080;0.8298309;0.3530844
10088;0.8396705;0.3793375
10096;0.7913764;0.2993916
10104;0.8569695;0.3861961
10112;0.8731778;0.4007849
10120;0.8684222;0.3710135
10128;0.8773139;0.4251907
10136;0.8224941;0.2929141
10144;0.8410823;0.3213316
10152;0.8505517;0.3563856
10160;0.8597143;0.3362746
10168;0.8443102;0.2921683
10176;0.8195328;0.2607906
10184;0.897017;0.4327033
10192;0.8184358;0.2295201
10200;0.7922005;0.2378156
10208;0.9149024;0.468815
10216;0.787746;0.2084674
10224;0.7972124;0.270795
10232;0.7617563;0.2187645
10240;0.7657419;0.1696438
10248;0.7675049;0.2472003
10256;0.7547471;0.1918361
10264;0.7366629;0.1258045
10272;0.7639503;0.2766863
10280;0.7344731;0.2043859
10288;0.7356596;0.1546386
10296;0.7010254;0.09472223
10304;0.7539119;0.3017849
10312;0.7383549;0.2293937
10320;0.7265416;0.1765031
10328;0.7101603;0.1171554
10336;0.6689801;0.06628018
10344;0.7096676;0.1426238
10352;0.6990703;0.1638628
10360;0.6740781;0.09422812
10368;0.6903849;0.1160997
10376;0.7044275;0.1890968
10384;0.6851913;0.1332125
10392;0.6697026;0.1536203
10400;0.6433666;0.04126166
10408;0.6302441;0.07027709
10416;0.6084387;0.02457841
10424;0.6055062;0.04530067
10432;0.559134;0.01789511
10440;0.5661;0.0081
10448;0.5;0.01669116
10456;0.5;0.0081
10464;0.4339;0.0081
10472;0.4408597;0.01789507
10480;0.3607;0.0081
10488;0.5;0.02356226
10496;0.5443013;0.02524281
10504;0.5797597;0.03147363
10512;0.3915505;0.02457883
10520;0.4556881;0.02524241
10528;0.5;0.02893613
10536;0.5333453;0.02993766
10544;0.5595726;0.03508439
10552;0.3188531;0.03710543
10560;0.2878;0.0081
10568;0.2861415;0.03712976
10576;0.2544;0.0081
10584;0.2511356;0.04077243
10592;0.2234;0.0081
10600;0.2210765;0.04553485
10608;0.1998;0.0081
10616;0.1930652;0.04912183
10624;0.1753;0.0081
10632;0.1659793;0.05300644
10640;0.151;0.0081
10648;0.1367946;0.05725266
10656;0.10945;0.0081
10664;0.1056688;0.06383824
10672;0.0794;0.0081
10680;0.07745147;0.07006823
10688;0.0575;0.0081
10696;0.0536322;0.07429063
10704;0.03039998;0.0081
10712;0.02879101;0.0739024
10720;0.007200003;0.0081
10728;0.007200003;0.0532
10736;0.02602112;0.1214235
10744;0.007200003;0.1127
10752;0.05003572;0.119429
10760;0.07355154;0.1128576
10768;0.09934884;0.1050031
10776;0.1267386;0.09719043
10784;0.02361137;0.1728145
10792;0.007200003;0.1734
10800;0.04551679;0.1678848
10808;0.06719494;0.1599883
10816;0.09016621;0.150225
10824;0.02131873;0.230473
10832;0.007200003;0.2372
10840;0.04071587;0.2207895
10848;0.05981731;0.212054
10856;0.01838475;0.2892585
10864;0.007200003;0.3101
10872;0.03611141;0.2745888
10880;0.01582265;0.3456159
10888;0.007200003;0.376
10896;0.007200003;0.4309
10904;0.07846534;0.1989671
10912;0.05255359;0.266504
10920;0.03113735;0.3286278
10928;0.01501751;0.3986057
10936;0.007200003;0.4827
10944;0.02730632;0.383446
10952;0.01551032;0.4580809
10960;0.007200003;0.53618
10968;0.04483795;0.3227438
10976;0.06954688;0.2533813
10984;0.03847051;0.3804348
10992;0.01637971;0.5212686
11000;0.007200003;0.5906
11008;0.02544159;0.4453436
11016;0.05424482;0.3166647
11024;0.01779097;0.5810595
11032;0.007200003;0.6523
11040;0.04560989;0.3756968
11048;0.02510887;0.5151747
11056;0.03396183;0.4433247
11064;0.02045661;0.6479874
11072;0.007200003;0.7065
11080;0.02660066;0.5764111
11088;0.03242952;0.5183466
11096;0.03902268;0.4467648
11104;0.05634391;0.3624078
11112;0.04795146;0.4176327
11120;0.06605786;0.3078394
11128;0.03614002;0.5292636
11136;0.03360218;0.5819448
11144;0.04125398;0.4818584
11152;0.05893946;0.3937443
11160;0.06841469;0.3472153
11168;0.07919502;0.2959357
11176;0.04839694;0.4615179
11184;0.09026659;0.2404672
11192;0.1009079;0.1880633
11200;0.1143738;0.1406229
11208;0.08306742;0.3331065
11216;0.07038116;0.3793369
11224;0.09680194;0.2806792
11232;0.1105978;0.2278938
11240;0.1237706;0.176033
11248;0.1411549;0.1311061
11256;0.05604261;0.4468569
11264;0.1550411;0.09019077
11272;0.1828943;0.08354437
11280;0.1681297;0.1216881
11288;0.1491432;0.165979
11296;0.2094826;0.07874817
11304;0.1928662;0.1153222
11312;0.238541;0.07382143
11320;0.1242468;0.2093896
11328;0.1713464;0.1564945
11336;0.2168735;0.111181
11344;0.2667101;0.06897394
11352;0.122196;0.2576393
11360;0.1555367;0.1952124
11368;0.1610938;0.2037106
11376;0.1898804;0.1522243
11384;0.2417846;0.1065022
11392;0.29693;0.06577504
11400;0.2088127;0.1495527
11408;0.1734798;0.2049699
11416;0.2683495;0.1001353
11424;0.2278289;0.1490928
11432;0.1358048;0.2587632
11440;0.1919868;0.2027188
11448;0.1434878;0.2622776
11456;0.3309818;0.06628136
11464;0.298917;0.09471879
11472;0.2632757;0.1257728
11480;0.2342526;0.1696438
11488;0.356612;0.04126325
11496;0.2898003;0.1171389
11504;0.3258815;0.09422339
11512;0.3697267;0.07027458
11520;0.3944737;0.04530004
11528;0.2643349;0.1546386
11536;0.4202263;0.03147312
11544;0.4666413;0.02993679
11552;0.4404117;0.03508292
11560;0.5;0.03367631
11568;0.4240091;0.04639734
11576;0.4544688;0.03521818
11584;0.4723081;0.03350807
11592;0.4126635;0.06276365
11600;0.5276761;0.03350939
11608;0.5;0.04469567
11616;0.4721478;0.04438551
11624;0.4480606;0.04386074
11632;0.5455146;0.03522053
11640;0.5278347;0.04438704
11648;0.4414914;0.05690781
11656;0.4693202;0.05603697
11664;0.5;0.05579568
11672;0.5759718;0.04639938
11680;0.5519211;0.04386359
11688;0.530661;0.05603901
11696;0.5;0.06980734
11704;0.467656;0.07023455
11712;0.4375571;0.07199734
11720;0.5873141;0.06276717
11728;0.5584888;0.05691163
11736;0.5323246;0.07023723
11744;0.5;0.08932674
11752;0.5624223;0.0720024
11760;0.59188;0.07862158
11768;0.5339175;0.08972341
11776;0.4660641;0.0897195
11784;0.6260123;0.08684262
11792;0.5663198;0.09176674
11800;0.5;0.107184
11808;0.6609508;0.09974433
11816;0.5971879;0.09596417
11824;0.5363717;0.1081254
11832;0.6280314;0.1012392
11840;0.6566699;0.1087452
11848;0.5711849;0.1113644
11856;0.6038627;0.116592
11864;0.6774265;0.1171861
11872;0.6616869;0.1280292
11880;0.63418;0.1222388
11888;0.6401241;0.1438973
11896;0.6112673;0.1341109
11904;0.5756178;0.1259278
11912;0.5392022;0.1212564
11920;0.6697437;0.1773136
11928;0.6368561;0.1690843
11936;0.6073107;0.1505521
11944;0.7065274;0.2135425
11952;0.5;0.119324
11960;0.5735067;0.1349048
11968;0.6723118;0.2008284
11976;0.7355607;0.2577452
11984;0.7042279;0.2419437
11992;0.7277786;0.2843561
12000;0.4636127;0.1081198
12008;0.7388797;0.3219879
12016;0.7178572;0.3430318
12024;0.7159296;0.3056374
12032;0.698997;0.2679569
12040;0.6732012;0.2292982
12048;0.7008631;0.3260835
12056;0.6914823;0.2886332
12064;0.6836088;0.3403964
12072;0.6816096;0.3087934
12080;0.671857;0.2542188
12088;0.6354178;0.1888164
12096;0.6695948;0.3240944
12104;0.6673482;0.2762308
12112;0.6452848;0.2211344
12120;0.6032318;0.1664566
12128;0.6540077;0.3292423
12136;0.6607287;0.2949224
12144;0.6471437;0.2457303
12152;0.6091057;0.1923913
12160;0.5697861;0.1494677
12168;0.6411377;0.3156574
12176;0.6455708;0.2658934
12184;0.6209747;0.2171304
12192;0.5886568;0.1739444
12200;0.5389491;0.1313816
12208;0.6246927;0.2388664
12216;0.5915167;0.1993983
12224;0.5;0.1290267
12232;0.5;0.1377416
12240;0.5359644;0.1405725
12248;0.5620587;0.1622183
12256;0.4607848;0.1212505
12264;0.5993817;0.2174163
12272;0.5744997;0.1860993
12280;0.5317427;0.1563554
12288;0.461042;0.1313793
12296;0.5760728;0.2065484
12304;0.5523348;0.1775194
12312;0.5616298;0.1986833
12320;0.6038148;0.2352914
12328;0.5813637;0.2204193
12336;0.5642037;0.2125543
12344;0.6248357;0.2568844
12352;0.6412808;0.2823384
12360;0.6528637;0.3093653
12368;0.6355608;0.2963524
12376;0.6222618;0.2723284
12384;0.6048157;0.2513074
12392;0.5839378;0.2344333
12400;0.5640608;0.2228504
12408;0.6259797;0.3037883
12416;0.6184008;0.2853414
12424;0.6041008;0.2647493
12432;0.5860828;0.2475894
12440;0.6165417;0.3103664
12448;0.6106787;0.2932064
12456;0.6016697;0.2756173
12464;0.6026707;0.3006423
12472;0.5650617;0.2340043
12480;0.5869408;0.2586004
12488;0.5955207;0.2840543
12496;0.5949488;0.3075064
12504;0.5889428;0.2920624
12512;0.5823647;0.2996413
12520;0.5855107;0.2674664
12528;0.5683507;0.2444434
12536;0.5809348;0.2763323
12544;0.5755007;0.2847694
12552;0.5697807;0.2929204
12560;0.5703527;0.2535954
12568;0.5697807;0.2608883
12576;0.5664917;0.2700404
12584;0.5622017;0.2789063
12592;0.5574827;0.2873433
12600;0.5529068;0.2954943
12608;0.5469723;0.3062193
12616;0.5416098;0.2919193
12624;0.5366762;0.3032163
12632;0.5453278;0.2834823
12640;0.5490457;0.2747594
12648;0.5521917;0.2658934
12656;0.5537648;0.2590293
12664;0.5300267;0.2893453
12672;0.5257367;0.3013573
12680;0.5356037;0.2717564
12688;0.5331727;0.2804793
12696;0.5158697;0.2883443
12704;0.5132242;0.3010713
12712;0.5373198;0.2630334
12720;0.5193018;0.2700404
12728;0.5178717;0.2787634
12736;0.5;0.2696114
12744;0.5;0.2879153
12752;0.5;0.3010713
12760;0.4867693;0.3010713
12768;0.5;0.2779053
12776;0.4841238;0.2883443
12784;0.4742568;0.3013573
12792;0.5203028;0.2614604
12800;0.4821217;0.2787634
12808;0.4699667;0.2893453
12816;0.4633172;0.3032163
12824;0.4583837;0.2919193
12832;0.4530212;0.3062193
12840;0.4668208;0.2804793
12848;0.4470868;0.2954943
12856;0.4428682;0.3105808
12864;0.5370338;0.2578853
12872;0.4806917;0.2700404
12880;0.4546658;0.2834823
12888;0.4356468;0.3004994
12896;0.4325722;0.3159434
12904;0.4643897;0.2717564
12912;0.4425108;0.2873433
12920;0.4239208;0.3066484
12928;0.4220618;0.3220924
12936;0.4509477;0.2747594
12944;0.4302128;0.2929204
12952;0.4123378;0.3137983
12960;0.4119803;0.3289563
12968;0.4377917;0.2789063
12976;0.4478018;0.2658934
12984;0.4626738;0.2630334
12992;0.4176288;0.2996413
13000;0.4244928;0.2847694
13008;0.4335017;0.2700404
13016;0.4011837;0.3218064
13024;0.4028997;0.3365354
13032;0.4796908;0.2614604
13040;0.4462287;0.2590293
13048;0.3911737;0.3306723
13056;0.3957497;0.3448293
13064;0.5;0.2614604
13072;0.4629598;0.2578853
13080;0.3838807;0.3406824
13088;0.3906018;0.3535523
13096;0.5197307;0.2570273
13104;0.4802627;0.2570273
13112;0.3787327;0.3511214
13120;0.3875273;0.3622753
13128;0.5;0.2571704
13136;0.5;0.2523084
13144;0.5188727;0.2518793
13152;0.4811208;0.2518793
13160;0.5360328;0.2520224
13168;0.4639607;0.2520224
13176;0.3757297;0.3611314
13184;0.3864548;0.3709269
13192;0.5168707;0.2457303
13200;0.5533357;0.2520224
13208;0.4831228;0.2457303
13216;0.5330297;0.2450153
13224;0.5506188;0.2440144
13232;0.5477587;0.2350053
13240;0.5307417;0.2367214
13248;0.5486168;0.2239943
13256;0.5;0.2465883
13264;0.5154407;0.2381514
13272;0.5;0.2390093
13280;0.5323148;0.2251383
13288;0.5524777;0.2116964
13296;0.5161557;0.2259963
13304;0.5;0.2271404
13312;0.4845527;0.2381514
13320;0.5364617;0.2104093
13328;0.5436118;0.1938213
13336;0.5184438;0.2108383
13344;0.5;0.2116964
13352;0.5264517;0.1752313
13360;0.5221617;0.1923913
13368;0.5;0.1552114
13376;0.5;0.1929634
13384;0.5;0.1763753
13392;0.4838377;0.2259963
13400;0.4815497;0.2108383
13408;0.4778317;0.1923913
13416;0.4735418;0.1752313
13424;0.4682508;0.1563554
13432;0.4640294;0.1405725
13440;0.4692518;0.2367214
13448;0.4676788;0.2251383
13456;0.4635317;0.2104093
13464;0.4563818;0.1938213
13472;0.4476587;0.1775194
13480;0.4379348;0.1622183
13488;0.4302077;0.1494677
13496;0.4669637;0.2450153
13504;0.4466578;0.2520224
13512;0.4493748;0.2440144
13520;0.4302128;0.2608883
13528;0.4264874;0.1349048
13536;0.4522347;0.2350053
13544;0.4296407;0.2535954
13552;0.4190588;0.2763323
13560;0.4513768;0.2239943
13568;0.4316428;0.2444434
13576;0.4144827;0.2674664
13584;0.4110507;0.2920624
13592;0.4349318;0.2340043
13600;0.4475157;0.2116964
13608;0.4130527;0.2586004
13616;0.4044728;0.2840543
13624;0.4050448;0.3075064
13632;0.3973228;0.3006423
13640;0.3926037;0.3163723
13648;0.3983238;0.2756173
13656;0.4139108;0.2475894
13664;0.3893147;0.2932064
13672;0.3958928;0.2647493
13680;0.3834518;0.3103664
13688;0.3814498;0.3263823
13696;0.3815928;0.2853414
13704;0.3740137;0.3037883
13712;0.3705817;0.3213773
13720;0.3732988;0.3375364
13728;0.3605717;0.3338183
13736;0.3588558;0.3156574
13744;0.3644328;0.2963524
13752;0.3777317;0.2723284
13760;0.3672927;0.3494053
13768;0.3527068;0.3469743
13776;0.3632888;0.3607024
13784;0.3951777;0.2513074
13792;0.3475588;0.3595583
13800;0.4160557;0.2344333
13808;0.4359328;0.2228504
13816;0.3617157;0.3717134
13824;0.3454137;0.3727143
13832;0.3747288;0.3709983
13840;0.3872412;0.3797928
13848;0.3755867;0.3811514
13856;0.3898867;0.3889449
13864;0.3622877;0.3835823
13872;0.3781607;0.3921623
13880;0.3939622;0.3985258
13888;0.3644427;0.3962436
13896;0.3820218;0.4044603
13904;0.3995392;0.4086073
13912;0.3455568;0.3870144
13920;0.3480564;0.4012185
13928;0.3878847;0.4167583
13936;0.3690231;0.4103663
13944;0.3943198;0.4303433
13952;0.4064032;0.4193323
13960;0.3522521;0.4172288
13968;0.3753008;0.4259104
13976;0.4016128;0.4432133
13984;0.4149118;0.4295568
13992;0.4103358;0.4556544
14000;0.4259228;0.4392094
14008;0.4298038;0.4569685
14016;0.4399368;0.4432849
14024;0.4435276;0.4628058
14032;0.452475;0.4432033
14040;0.4537248;0.4569442
14048;0.4616414;0.442893
14056;0.4631842;0.4552669
14064;0.4707261;0.4429945
14072;0.3825938;0.4400674
14080;0.4203972;0.4690649
14088;0.3592848;0.4362063
14096;0.4280578;0.4809882
14104;0.3325437;0.4280825
14112;0.3274;0.4089563
14120;0.4350848;0.471709
14128;0.4462546;0.4739927
14136;0.4341541;0.4905878
14144;0.3025137;0.4194753
14152;0.3251077;0.3910184
14160;0.3255368;0.3740014
14168;0.299372;0.3982699
14176;0.2738022;0.4341085
14184;0.3289687;0.3585573
14192;0.3017988;0.3751453
14200;0.3358328;0.3438283
14208;0.2520906;0.4753111
14216;0.2666122;0.4058889
14224;0.2664033;0.3679324
14232;0.3073758;0.3569844
14240;0.2424537;0.4493623
14248;0.2315857;0.5145704
14256;0.2241177;0.4899743
14264;0.2117718;0.5277264
14272;0.235943;0.4192966
14280;0.2176601;0.4653783
14288;0.2074565;0.5029873
14296;0.1973792;0.5389096
14304;0.1945375;0.5145915
14312;0.201093;0.4776014
14320;0.2121005;0.4360748
14328;0.2269382;0.3897314
14336;0.1994123;0.5647464
14344;0.2012234;0.5898455
14352;0.2168953;0.6112684
14360;0.2026915;0.6156814
14368;0.2184513;0.6386515
14376;0.1896262;0.5932493
14384;0.2045611;0.6421906
14392;0.222488;0.6654983
14400;0.1921014;0.6187393
14408;0.2070948;0.6700757
14416;0.2284598;0.6926668
14424;0.1936213;0.6452202
14432;0.2124581;0.6994708
14440;0.2398239;0.7187443
14448;0.1942693;0.6736014
14456;0.2237937;0.729701
14464;0.2544442;0.742152
14472;0.2014542;0.7022238
14480;0.1836053;0.646942
14488;0.1829144;0.674776
14496;0.1887331;0.7046834
14504;0.209259;0.7360035
14512;0.2393693;0.7575316
14520;0.1829891;0.6207011
14528;0.2641612;0.7746788
14536;0.2738981;0.7575173
14544;0.2876275;0.7846459
14552;0.2943656;0.7651621
14560;0.3106363;0.7887546
14568;0.3138608;0.77021
14576;0.3332437;0.7891977
14584;0.3321462;0.7717173
14592;0.3493549;0.7878348
14600;0.3492818;0.7714813
14608;0.3672241;0.7866293
14616;0.3663719;0.7701285
14624;0.384154;0.7851778
14632;0.3826867;0.7682467
14640;0.4007562;0.7833788
14648;0.4029954;0.803084
14656;0.3867586;0.8051341
14664;0.3697411;0.8070942
14672;0.3548343;0.8097627
14680;0.3795475;0.8284552
14688;0.3385893;0.812101
14696;0.3635675;0.8311268
14704;0.3167876;0.813751
14712;0.377894;0.8472661
14720;0.3457066;0.8336599
14728;0.3604244;0.8503029
14736;0.3293962;0.8342308
14744;0.2862205;0.8099657
14752;0.2196231;0.7696484
14760;0.1963741;0.7396952
14768;0.2112209;0.7773078
14776;0.1976586;0.7741641
14784;0.1847549;0.7357106
14792;0.1866906;0.8001274
14800;0.1770869;0.7056361
14808;0.1753;0.7660635
14816;0.1692735;0.8159425
14824;0.1704299;0.6741654
14832;0.1633447;0.7309483
14840;0.1632249;0.7881488
14848;0.1735628;0.6476331
14856;0.1582491;0.7015438
14864;0.1530344;0.7582892
14872;0.1576097;0.6715641
14880;0.141239;0.7277075
14888;0.1380455;0.6964878
14896;0.1431278;0.7974642
14904;0.1398703;0.7754092
14912;0.131159;0.7482207
14920;0.1427701;0.8188857
14928;0.118198;0.758472
14936;0.1480722;0.8485503
14944;0.1184292;0.7788293
14952;0.1367902;0.8701952
14960;0.1553466;0.8921069
14968;0.1200021;0.8898798
14976;0.135269;0.9195718
14984;0.0924589;0.9135842
14992;0.1051684;0.9526544
15000;0.1042933;0.859703
15008;0.1179421;0.8433378
15016;0.1282426;0.8267663
15024;0.05943573;0.9289331
15032;0.06985909;0.9747021
15040;0.08192557;0.8752379
15048;0.09059298;0.8227146
15056;0.03446192;0.9336528
15064;0.03949881;0.9828355
15072;0.05385411;0.8850352
15080;0.007200003;0.9316
15088;0.007200003;0.9843
15096;0.03160173;0.8857837
15104;0.007200003;0.8808
15112;0.07176363;0.8344229
15120;0.1033332;0.8118446
15128;0.02819836;0.8381882
15136;0.007200003;0.835
15144;0.04748416;0.839156
15152;0.07670736;0.7856987
