Offset;Input Attributes: Layout 6 (Per vertex).TEXCOORD2[0];Input Attributes: Layout 6 (Per vertex).TEXCOORD2[1]
7512;0.01703947;0.9779222
7520;0.01712037;0.9779705
7528;0.01694539;0.9778575
7536;0.01720572;0.9780134
7544;0.01707055;0.9777955
7552;0.01713995;0.9778453
7560;0.01746917;0.9780743
7568;0.01758065;0.9782163
7576;0.01735429;0.9780719
7584;0.01727511;0.9780524
7592;0.01767342;0.9783291
7600;0.01776593;0.9784157
7608;0.0178542;0.978471
7616;0.01795343;0.9784819
7624;0.01806416;0.9784859
7632;0.0182192;0.9784837
7640;0.01841008;0.978503
7648;0.01856285;0.9784148
7656;0.01863825;0.9785595
7664;0.01872052;0.978344
7672;0.01881176;0.9785018
7680;0.01888666;0.9782691
7688;0.01899103;0.9784408
7696;0.0190736;0.978195
7704;0.01918443;0.9783854
7712;0.0192829;0.9781281
7720;0.01939096;0.9783322
7728;0.01949841;0.9780418
7736;0.01961721;0.9782887
7744;0.01974036;0.977962
7752;0.01862129;0.9782083
7760;0.0187831;0.9781342
7768;0.01895434;0.9780526
7776;0.01914901;0.9779654
7784;0.01934715;0.9778632
7792;0.01954736;0.9777322
7800;0.0197234;0.9775599
7808;0.01846791;0.9782909
7816;0.01833805;0.9783854
7824;0.01815914;0.978393
7832;0.01803594;0.9783894
7840;0.01794192;0.9783843
7848;0.01784774;0.9783525
7856;0.01849689;0.9780805
7864;0.01837803;0.9781814
7872;0.01826679;0.978283
7880;0.01810882;0.9783077
7888;0.0180041;0.9783214
7896;0.01793541;0.9782839
7904;0.01783669;0.9782358
7912;0.0186324;0.9779743
7920;0.01775528;0.9782764
7928;0.01877941;0.977867
7936;0.01894036;0.9777701
7944;0.01912185;0.9776412
7952;0.01928204;0.9774923
7960;0.01940943;0.9773029
7968;0.01904171;0.9772954
7976;0.01890705;0.9774503
7984;0.01875801;0.9776008
7992;0.01861276;0.9777322
8000;0.01985367;0.9773029
8008;0.01849441;0.9778531
8016;0.02017188;0.9775194
8024;0.0183811;0.9779686
8032;0.02052491;0.9777195
8040;0.01829071;0.9780769
8048;0.01820158;0.9781924
8056;0.01823742;0.9780183
8064;0.01830727;0.9778852
8072;0.01836445;0.9777299
8080;0.01807142;0.9782507
8088;0.01815778;0.9781384
8096;0.01804498;0.9781835
8104;0.01847902;0.9776129
8112;0.01813053;0.9780785
8120;0.0179299;0.9781806
8128;0.01860984;0.9774686
8136;0.01803256;0.9780873
8144;0.01875044;0.9773029
8152;0.01886536;0.9771407
8160;0.01916354;0.9771208
8168;0.01951279;0.9770806
8176;0.01993205;0.9770155
8184;0.02025192;0.977226
8192;0.01860847;0.9771701
8200;0.01871971;0.9770118
8208;0.01848028;0.9773405
8216;0.01838323;0.9774925
8224;0.01836097;0.9771867
8232;0.01829536;0.9776144
8240;0.01829379;0.9773743
8248;0.01826854;0.9778408
8256;0.01855053;0.9768378
8264;0.01841048;0.9769604
8272;0.01865879;0.9767078
8280;0.01823187;0.9770125
8288;0.01881257;0.9768476
8296;0.0187461;0.9765713
8304;0.01818634;0.9772612
8312;0.01815187;0.9774034
8320;0.01807218;0.9770113
8328;0.01805648;0.9771861
8336;0.01795595;0.9770079
8344;0.01896161;0.9769716
8352;0.01925812;0.9769224
8360;0.01905452;0.9767913
8368;0.01959889;0.976819
8376;0.01824605;0.9775136
8384;0.01825666;0.9776516
8392;0.01889433;0.9766753
8400;0.01934755;0.976681
8408;0.01913416;0.9765936
8416;0.01896888;0.976518
8424;0.01881722;0.9764428
8432;0.01919251;0.9764137
8440;0.01901788;0.9763621
8448;0.0188687;0.9763211
8456;0.01905064;0.9762219
8464;0.01890241;0.9762044
8472;0.01940085;0.9764773
8480;0.01906179;0.9760925
8488;0.01891265;0.976092
8496;0.01922022;0.9762528
8504;0.0196641;0.9765754
8512;0.01904897;0.9759669
8520;0.01889867;0.9759817
8528;0.01922748;0.9761016
8536;0.0194332;0.9762964
8544;0.01998059;0.9767095
8552;0.01901062;0.9758393
8560;0.01885986;0.975871
8568;0.01920745;0.9759617
8576;0.01943502;0.9761143
8584;0.01969307;0.9763473
8592;0.01894511;0.9757066
8600;0.01879425;0.9757597
8608;0.01915627;0.9758177
8616;0.01940761;0.9759469
8624;0.01968797;0.9761306
8632;0.02002062;0.9764392
8640;0.01885219;0.9755791
8648;0.01870305;0.975654
8656;0.01908011;0.9756669
8664;0.0193421;0.9757869
8672;0.01964406;0.9759343
8680;0.01872516;0.9754666
8688;0.01858758;0.9755578
8696;0.0189765;0.975525
8704;0.01924192;0.9756193
8712;0.01858293;0.9753646
8720;0.01845944;0.9754705
8728;0.01883427;0.9753973
8736;0.01998998;0.9761454
8744;0.01955675;0.9757466
8752;0.01843601;0.9752741
8760;0.01832569;0.9753917
8768;0.01911418;0.9754611
8776;0.01991887;0.9759144
8784;0.02044022;0.9760536
8792;0.0204377;0.9765366
8800;0.01828693;0.9751952
8808;0.01819487;0.9753238
8816;0.02034605;0.9768953
8824;0.02062252;0.9774202
8832;0.02074486;0.97709
8840;0.02088365;0.9779193
8848;0.02099055;0.9776067
8856;0.02118354;0.9780873
8864;0.02082783;0.9767071
8872;0.02108725;0.9772938
8880;0.02144255;0.9782308
8888;0.02126369;0.9777721
8896;0.02152088;0.9779211
8904;0.02136927;0.9774491
8912;0.02116871;0.9769206
8920;0.0209425;0.976331
8928;0.02167593;0.9783219
8936;0.02176072;0.9780265
8944;0.02160184;0.9786235
8952;0.02174629;0.9789684
8960;0.02179877;0.9786677
8968;0.0218983;0.9793246
8976;0.02191495;0.9790131
8984;0.02213601;0.9796306
8992;0.02210623;0.9793494
9000;0.0223814;0.9798506
9008;0.02228267;0.9795439
9016;0.02260599;0.9800839
9024;0.02281221;0.9800885
9032;0.02195038;0.9787115
9040;0.02209897;0.9790746
9048;0.02223362;0.9792335
9056;0.0218664;0.9783854
9064;0.02194988;0.9781154
9072;0.02265202;0.9800147
9080;0.02254451;0.9799148
9088;0.02243217;0.9797372
9096;0.02267321;0.9798932
9104;0.02234778;0.9795059
9112;0.02256299;0.9798038
9120;0.02248112;0.9796743
9128;0.02207171;0.9782033
9136;0.02200186;0.9784466
9144;0.02211512;0.9784865
9152;0.02211723;0.9787961
9160;0.02221868;0.9789373
9168;0.02230822;0.9792662
9176;0.02241077;0.9795054
9184;0.02229701;0.9790056
9192;0.02258802;0.9796884
9200;0.02252887;0.9796002
9208;0.02265535;0.97974
9216;0.02220546;0.9787326
9224;0.02224805;0.9788506
9232;0.02218083;0.9786361
9240;0.02223957;0.978696
9248;0.02236615;0.9792948
9256;0.02234657;0.9790827
9264;0.02231064;0.9788764
9272;0.02227833;0.9787722
9280;0.02234395;0.9789305
9288;0.02223574;0.9785703
9296;0.02218426;0.9784842
9304;0.02227066;0.9786543
9312;0.02242652;0.9793198
9320;0.02239633;0.9791386
9328;0.02236484;0.9789512
9336;0.02247133;0.9794804
9344;0.02220717;0.9783747
9352;0.02224038;0.9784632
9360;0.02226431;0.9785513
9368;0.02218214;0.9782735
9376;0.02225108;0.9783843
9384;0.02227117;0.9784541
9392;0.0222532;0.9783055
9400;0.02228389;0.9783795
9408;0.02228732;0.9786286
9416;0.02228348;0.9785353
9424;0.02229448;0.9784552
9432;0.02230044;0.9787292
9440;0.02233627;0.9787908
9448;0.02235838;0.9788276
9456;0.02238109;0.9788561
9464;0.02239381;0.9789922
9472;0.02230428;0.9786047
9480;0.02230953;0.9786785
9488;0.02233759;0.9787076
9496;0.02235424;0.9786351
9504;0.02229883;0.9785205
9512;0.02237584;0.978719
9520;0.02234193;0.9784851
9528;0.02231457;0.9784483
9536;0.02239169;0.9787498
9544;0.02241895;0.9786589
9552;0.02241168;0.97878
9560;0.02231114;0.9783894
9568;0.02238866;0.9785765
9576;0.02233496;0.9783942
9584;0.02230953;0.9782799
9592;0.02241299;0.9789101
9600;0.0223709;0.9784678
9608;0.02233627;0.9782951
9616;0.0222634;0.9782186
9624;0.02234657;0.9781747
9632;0.02223362;0.9781119
9640;0.02230559;0.9780902
9648;0.02215135;0.9779965
9656;0.0222741;0.977985
9664;0.02204284;0.9778621
9672;0.02185964;0.9777327
9680;0.02163041;0.9776129
9688;0.02154309;0.9770585
9696;0.02129983;0.9766865
9704;0.02233032;0.977955
9712;0.02225189;0.9778912
9720;0.02222262;0.9777199
9728;0.02213521;0.9776154
9736;0.02196906;0.9774389
9744;0.02177061;0.9772477
9752;0.02238321;0.9780498
9760;0.02232517;0.9778235
9768;0.02239805;0.9779257
9776;0.02227581;0.9774624
9784;0.02221484;0.9773836
9792;0.02232517;0.9776517
9800;0.0224036;0.9777879
9808;0.02208827;0.9771824
9816;0.02246669;0.9779171
9824;0.02231064;0.9772946
9832;0.02235212;0.9774371
9840;0.02241602;0.977617
9848;0.02228056;0.977186
9856;0.02248153;0.9777862
9864;0.02192172;0.9769616
9872;0.02218759;0.976964
9880;0.02236777;0.9770471
9888;0.02173568;0.9767693
9896;0.02205385;0.976733
9904;0.02237716;0.9772331
9912;0.02250878;0.9769133
9920;0.02230559;0.9767926
9928;0.02249899;0.9771519
9936;0.02277042;0.9770029
9944;0.02244367;0.977404
9952;0.02147365;0.9764439
9960;0.02264132;0.9772677
9968;0.02250838;0.9776311
9976;0.0211575;0.9760685
9984;0.02255521;0.9774313
9992;0.02266897;0.9774917
10000;0.022597;0.9776698
10008;0.02081976;0.9757473
10016;0.02256167;0.9777997
10024;0.02137099;0.975808
10032;0.02104374;0.9754926
10040;0.02167169;0.9761682
10048;0.0218988;0.9764903
10056;0.02220637;0.9765036
10064;0.0224573;0.9766028
10072;0.02156701;0.9754633
10080;0.02186903;0.9758337
10088;0.02206919;0.9761701
10096;0.02122614;0.97516
10104;0.02236858;0.9762484
10112;0.0227044;0.9764158
10120;0.02257954;0.9760199
10128;0.02276012;0.9767579
10136;0.02169682;0.9750525
10144;0.02200832;0.9754192
10152;0.02223746;0.9758593
10160;0.02241006;0.9755578
10168;0.0221347;0.9749689
10176;0.02175315;0.9745499
10184;0.0230367;0.9768554
10192;0.02178424;0.9740801
10200;0.02134121;0.9742692
10208;0.02328753;0.9773268
10216;0.02132244;0.9738295
10224;0.02132839;0.9747732
10232;0.02089768;0.974049
10240;0.02106676;0.9732605
10248;0.02090122;0.9744893
10256;0.02085599;0.9736359
10264;0.02075415;0.9723405
10272;0.02083934;0.9748815
10280;0.02051946;0.9738867
10288;0.02063827;0.9730884
10296;0.02042488;0.9715067
10304;0.02069873;0.9752119
10312;0.02050836;0.9742823
10320;0.02046324;0.9734576
10328;0.02035028;0.9723251
10336;0.02005897;0.9706914
10344;0.02027196;0.9729551
10352;0.02008795;0.9733101
10360;0.01994602;0.9716815
10368;0.0200773;0.9724072
10376;0.02011354;0.9737105
10384;0.01993876;0.9728404
10392;0.01970412;0.97317
10400;0.01977322;0.9699069
10408;0.01940549;0.9710022
10416;0.0193421;0.9693083
10424;0.01915289;0.9701945
10432;0.01846443;0.969126
10440;0.0186707;0.9687893
10448;0.01746917;0.969108
10456;0.01746917;0.9687893
10464;0.01626763;0.9687893
10472;0.0164739;0.969126
10480;0.01493563;0.9687893
10488;0.01746917;0.9694321
10496;0.01817181;0.9694685
10504;0.01877422;0.9696815
10512;0.01559623;0.9693083
10520;0.01676653;0.9694685
10528;0.01746917;0.9697213
10536;0.01798265;0.9697593
10544;0.01840488;0.9699286
10552;0.01444451;0.9696231
10560;0.01360913;0.9687893
10568;0.01376721;0.9696338
10576;0.01300117;0.9687893
10584;0.01313956;0.9696962
10592;0.01243722;0.9687893
10600;0.0125846;0.9697359
10608;0.01200783;0.9687893
10616;0.01209504;0.9697633
10624;0.01156177;0.9687893
10632;0.01162365;0.9697905
10640;0.01111915;0.9687893
10648;0.01111744;0.9698234
10656;0.01036352;0.9687893
10664;0.01046153;0.9698477
10672;0.009816527;0.9687893
10680;0.009956732;0.9698578
10688;0.009417918;0.9687893
10696;0.009517949;0.96986
10704;0.008925028;0.9687893
10712;0.008982059;0.9698215
10720;0.008502897;0.9687893
10728;0.008502897;0.9696105
10736;0.009004667;0.9708449
10744;0.008502897;0.970693
10752;0.009571545;0.9709026
10760;0.01001467;0.970891
10768;0.01051816;0.9708662
10776;0.01112127;0.9708202
10784;0.009007595;0.9719079
10792;0.008502897;0.9717978
10800;0.009587798;0.9719362
10808;0.01003304;0.9719088
10816;0.01052623;0.9718615
10824;0.00899104;0.9729989
10832;0.008502897;0.9729587
10840;0.009570841;0.9729744
10848;0.01000781;0.9729228
10856;0.008968432;0.9741653
10864;0.008502897;0.9742852
10872;0.009531673;0.974028
10880;0.008918162;0.9752482
10888;0.008502897;0.9754846
10896;0.008502897;0.9764838
10904;0.01049262;0.9728451
10912;0.009945627;0.9739453
10920;0.009460006;0.9750606
10928;0.008990135;0.9762055
10936;0.008502897;0.9774265
10944;0.009367246;0.9760729
10952;0.008946732;0.9770246
10960;0.008502897;0.9783998
10968;0.009843782;0.9749695
10976;0.01041248;0.9738352
10984;0.009707108;0.975998
10992;0.008930076;0.9780146
11000;0.008502897;0.9793903
11008;0.009340797;0.9768353
11016;0.01013307;0.9748952
11024;0.008946732;0.9789927
11032;0.008502897;0.9805131
11040;0.009983886;0.9759321
11048;0.009339791;0.9778107
11056;0.009703677;0.9767805
11064;0.008995686;0.9801582
11072;0.008502897;0.9814992
11080;0.009361692;0.978753
11088;0.009718213;0.9777571
11096;0.009978432;0.9768004
11104;0.01032769;0.9757597
11112;0.01032062;0.9764601
11120;0.01045729;0.9747862
11128;0.01003597;0.9778658
11136;0.009756569;0.9786577
11144;0.01029316;0.977352
11152;0.01063353;0.9762889
11160;0.01066301;0.9755791
11168;0.01079927;0.9746497
11176;0.01056247;0.9772345
11184;0.01092494;0.9736903
11192;0.01102336;0.9727352
11200;0.01109018;0.9717849
11208;0.01103568;0.9753973
11216;0.01092494;0.9762617
11224;0.01119041;0.9744545
11232;0.01130155;0.9735448
11240;0.01144176;0.9726275
11248;0.01154906;0.971701
11256;0.01083602;0.9772192
11264;0.01161245;0.9707624
11272;0.0120913;0.9706987
11280;0.01201852;0.9716028
11288;0.01189669;0.9724931
11296;0.01257682;0.9706403
11304;0.01248063;0.9715067
11312;0.01310686;0.9705911
11320;0.01174579;0.9733593
11328;0.01233487;0.972349
11336;0.01296493;0.9714611
11344;0.01368373;0.9705383
11352;0.01184713;0.9742436
11360;0.01210412;0.9730136
11368;0.01238776;0.9732882
11376;0.01272641;0.9723474
11384;0.01347781;0.9714521
11392;0.01424213;0.9705168
11400;0.0131541;0.9723908
11408;0.01274812;0.9733684
11416;0.01396565;0.9714718
11424;0.01354695;0.9725839
11432;0.01230257;0.974349
11440;0.01319851;0.9735135
11448;0.01264082;0.974515
11456;0.01487936;0.9706914
11464;0.01451345;0.9715067
11472;0.01418418;0.9723405
11480;0.01387158;0.9732605
11488;0.01516512;0.9699069
11496;0.01458805;0.9723251
11504;0.01499231;0.9716815
11512;0.01553284;0.9710022
11520;0.01578544;0.9701945
11528;0.01430006;0.9730884
11536;0.01616412;0.9696815
11544;0.01695569;0.9697593
11552;0.01653346;0.9699286
11560;0.01746917;0.9699978
11568;0.01626975;0.970311
11576;0.01674482;0.9700851
11584;0.01704845;0.970018
11592;0.01614746;0.9708642
11600;0.01788988;0.970018
11608;0.01746917;0.9703255
11616;0.01705784;0.9703398
11624;0.01666806;0.9703673
11632;0.01819351;0.9700851
11640;0.0178805;0.9703398
11648;0.01660831;0.970793
11656;0.01704128;0.9707458
11664;0.01746917;0.9707297
11672;0.01866858;0.970311
11680;0.01827028;0.9703673
11688;0.01789705;0.9707458
11696;0.01746917;0.9712278
11704;0.01703558;0.9712354
11712;0.01659735;0.9712863
11720;0.01879087;0.9708642
11728;0.01833003;0.970793
11736;0.01790275;0.9712354
11744;0.01746917;0.9718466
11752;0.01834098;0.9712863
11760;0.01878911;0.9714047
11768;0.01790643;0.9718397
11776;0.0170319;0.9718397
11784;0.01925645;0.9716028
11792;0.01834855;0.9718544
11800;0.01746917;0.9723275
11808;0.01972244;0.9719741
11816;0.01878698;0.9719486
11824;0.01792445;0.9723382
11832;0.01921265;0.9720943
11840;0.01962402;0.9722875
11848;0.01840144;0.972384
11856;0.01886713;0.9724817
11864;0.01987875;0.9725004
11872;0.01960965;0.9726859
11880;0.01924025;0.9725747
11888;0.01931858;0.9730315
11896;0.01894157;0.9728875
11904;0.01847225;0.9727296
11912;0.017961;0.9726002
11920;0.01966783;0.9735519
11928;0.0192458;0.9734355
11936;0.0188687;0.9731718
11944;0.02009607;0.9740888
11952;0.01746917;0.9725695
11960;0.01842835;0.9729624
11968;0.01966072;0.9739273
11976;0.02046536;0.9746512
11984;0.02006665;0.9744505
11992;0.02036654;0.97499
12000;0.01701388;0.9723382
12008;0.02050745;0.9754686
12016;0.02024001;0.9757367
12024;0.02021568;0.9752609
12032;0.02000018;0.9747813
12040;0.01967177;0.9742894
12048;0.02002355;0.9755208
12056;0.01990434;0.9750446
12064;0.01980431;0.975703
12072;0.01977867;0.9753013
12080;0.01965471;0.9746065
12088;0.01919125;0.9737742
12096;0.01962615;0.9754959
12104;0.01959718;0.9748868
12112;0.01931651;0.9741852
12120;0.01880142;0.9734247
12128;0.0194277;0.9755614
12136;0.01951279;0.9751246
12144;0.01934028;0.9744982
12152;0.01885597;0.9738193
12160;0.01836824;0.9732103
12168;0.01926357;0.9753885
12176;0.01932025;0.9747552
12184;0.01900724;0.9741344
12192;0.0185957;0.9735847
12200;0.01795721;0.972844
12208;0.01905452;0.9744112
12216;0.0186324;0.9739089
12224;0.01746917;0.9728043
12232;0.01746917;0.9730607
12240;0.01793172;0.9730968
12248;0.01825756;0.9734355
12256;0.01697734;0.9726002
12264;0.01873243;0.974138
12272;0.01841558;0.9737395
12280;0.01787156;0.9733609
12288;0.01698112;0.972844
12296;0.01843601;0.9739999
12304;0.01813345;0.9736304
12312;0.01825196;0.9738998
12320;0.01878911;0.9743656
12328;0.01850279;0.9741765
12336;0.01828476;0.9740764
12344;0.01905624;0.9746404
12352;0.01926584;0.9749641
12360;0.01941276;0.9753083
12368;0.01919291;0.975143
12376;0.01902343;0.9748367
12384;0.01880142;0.9745693
12392;0.0185357;0.9743546
12400;0.01828304;0.9742073
12408;0.01907068;0.975237
12416;0.01897438;0.9750024
12424;0.01879249;0.9747404
12432;0.01856285;0.974522
12440;0.01895056;0.9753209
12448;0.01887596;0.9751028
12456;0.0187614;0.9748788
12464;0.01877422;0.9751974
12472;0.01829576;0.974349
12480;0.018574;0.9746623
12488;0.01868312;0.9749864
12496;0.01867585;0.9752848
12504;0.01859959;0.975088
12512;0.01851566;0.9751843
12520;0.01855608;0.9747753
12528;0.0183376;0.9744817
12536;0.01849774;0.9748877
12544;0.01842835;0.9749951
12552;0.01835582;0.9750987
12560;0.01836309;0.9745985
12568;0.01835582;0.9746914
12576;0.01831418;0.974808
12584;0.01825953;0.9749207
12592;0.01819921;0.9750279
12600;0.01814127;0.9751321
12608;0.01806532;0.9752681
12616;0.01799718;0.9750865
12624;0.01793465;0.9752301
12632;0.01804402;0.9749789
12640;0.01809217;0.9748681
12648;0.01813189;0.9747552
12656;0.01815187;0.9746677
12664;0.01784986;0.9750535
12672;0.0177953;0.9752065
12680;0.01792097;0.9748298
12688;0.01788988;0.9749404
12696;0.01766963;0.9750407
12704;0.01763602;0.9752024
12712;0.01794267;0.9747185
12720;0.01771304;0.974808
12728;0.01769527;0.9749188
12736;0.01746917;0.9748025
12744;0.01746917;0.9750352
12752;0.01746917;0.9752024
12760;0.01730231;0.9752024
12768;0.01746917;0.9749076
12776;0.0172687;0.9750407
12784;0.01714303;0.9752065
12792;0.01772586;0.9746989
12800;0.01724306;0.9749188
12808;0.01708847;0.9750535
12816;0.01700369;0.9752301
12824;0.01694115;0.9750865
12832;0.01687302;0.9752681
12840;0.01704845;0.9749404
12848;0.01679706;0.9751321
12856;0.01674346;0.9753238
12864;0.01793884;0.974653
12872;0.0172253;0.974808
12880;0.01689431;0.9749789
12888;0.0166514;0.9751952
12896;0.01661264;0.9753917
12904;0.01701736;0.9748298
12912;0.01673912;0.9750279
12920;0.01650231;0.9752741
12928;0.0164789;0.9754705
12936;0.01684617;0.9748681
12944;0.01658251;0.9750987
12952;0.0163554;0.9753646
12960;0.01635075;0.9755578
12968;0.01667881;0.9749207
12976;0.01680645;0.9747552
12984;0.01699566;0.9747185
12992;0.01642267;0.9751843
13000;0.01650999;0.9749951
13008;0.01662415;0.974808
13016;0.01621317;0.9754666
13024;0.01623528;0.975654
13032;0.01721248;0.9746989
13040;0.01678646;0.9746677
13048;0.01608614;0.9755791
13056;0.01614408;0.9757597
13064;0.01746917;0.9746989
13072;0.01699949;0.974653
13080;0.01599323;0.9757066
13088;0.01607847;0.975871
13096;0.01771859;0.974642
13104;0.01721974;0.974642
13112;0.01592772;0.9758393
13120;0.01603966;0.9759817
13128;0.01746917;0.9746439
13136;0.01746917;0.9745821
13144;0.01770759;0.9745765
13152;0.01723075;0.9745765
13160;0.01792602;0.9745787
13168;0.01701231;0.9745787
13176;0.01588936;0.9759669
13184;0.01602568;0.976092
13192;0.0176825;0.9744982
13200;0.01814632;0.9745787
13208;0.01725583;0.9744982
13216;0.01788822;0.9744893
13224;0.01811175;0.9744768
13232;0.01807551;0.9743617
13240;0.01785869;0.9743838
13248;0.01808672;0.9742215
13256;0.01746917;0.9745091
13264;0.01766418;0.9744022
13272;0.01746917;0.9744129
13280;0.01787883;0.9742364
13288;0.01813527;0.9740653
13296;0.01767342;0.9742472
13304;0.01746917;0.9742616
13312;0.01727415;0.9744022
13320;0.01793172;0.974049
13328;0.01802287;0.9738375
13336;0.01770239;0.9740546
13344;0.01746917;0.9740653
13352;0.01780429;0.9736011
13360;0.01774978;0.9738193
13368;0.01746917;0.9733464
13376;0.01746917;0.9738268
13384;0.01746917;0.9736156
13392;0.01726492;0.9742472
13400;0.01723595;0.9740546
13408;0.01718856;0.9738193
13416;0.01713405;0.9736011
13424;0.01706677;0.9733609
13432;0.01700661;0.9730968
13440;0.01707964;0.9743838
13448;0.0170595;0.9742364
13456;0.01700661;0.974049
13464;0.01691546;0.9738375
13472;0.01680488;0.9736304
13480;0.01668078;0.9734355
13488;0.0165701;0.9732103
13496;0.01705012;0.9744893
13504;0.01679201;0.9745787
13512;0.01682658;0.9744768
13520;0.01658251;0.9746914
13528;0.01650999;0.9729624
13536;0.01686282;0.9743617
13544;0.01657525;0.9745985
13552;0.01644059;0.9748877
13560;0.01685162;0.9742215
13568;0.01660073;0.9744817
13576;0.01638225;0.9747753
13584;0.01633874;0.975088
13592;0.01664257;0.974349
13600;0.01680306;0.9740653
13608;0.01636433;0.9746623
13616;0.01625521;0.9749864
13624;0.01626248;0.9752848
13632;0.01616412;0.9751974
13640;0.01610406;0.9753973
13648;0.01617694;0.9748788
13656;0.01637549;0.974522
13664;0.01606237;0.9751028
13672;0.01614585;0.9747404
13680;0.01598778;0.9753209
13688;0.01596183;0.975525
13696;0.01596396;0.9750024
13704;0.01586766;0.975237
13712;0.01582415;0.9754611
13720;0.01585822;0.9756669
13728;0.01569641;0.9756193
13736;0.01567476;0.9753885
13744;0.01574542;0.975143
13752;0.0159149;0.9748367
13760;0.01578206;0.9758177
13768;0.01559623;0.9757869
13776;0.01573088;0.9759617
13784;0.01613691;0.9745693
13792;0.01553072;0.9759469
13800;0.01640264;0.9743546
13808;0.01665529;0.9742073
13816;0.01571085;0.9761016
13824;0.01550332;0.9761143
13832;0.01587654;0.9760925
13840;0.01603592;0.9762044
13848;0.01588769;0.9762219
13856;0.01606964;0.9763211
13864;0.01571812;0.9762528
13872;0.01592045;0.9763621
13880;0.01612112;0.9764428
13888;0.01574583;0.9764137
13896;0.01596946;0.976518
13904;0.01619223;0.9765713
13912;0.01550514;0.9762964
13920;0.01553748;0.9764773
13928;0.016044;0.9766753
13936;0.01580416;0.9765936
13944;0.01612576;0.9768476
13952;0.01627954;0.9767078
13960;0.01559078;0.976681
13968;0.01588381;0.9767913
13976;0.01621863;0.9770118
13984;0.0163878;0.9768378
13992;0.01632986;0.9771701
14000;0.01652785;0.9769604
14008;0.01657736;0.9771867
14016;0.01670647;0.9770125
14024;0.01675199;0.9772612
14032;0.01686615;0.9770113
14040;0.01688185;0.9771861
14048;0.01698238;0.9770079
14056;0.01700197;0.977165
14064;0.01709826;0.9770087
14072;0.01597672;0.9769716
14080;0.01645805;0.9773405
14088;0.01568021;0.9769224
14096;0.01655511;0.9774925
14104;0.01533944;0.976819
14112;0.01527423;0.9765754
14120;0.01664454;0.9773743
14128;0.01678646;0.9774034
14136;0.01664297;0.9776144
14144;0.01495774;0.9767095
14152;0.01524527;0.9763473
14160;0.01525036;0.9761306
14168;0.01491772;0.9764392
14176;0.01459229;0.9768953
14184;0.01529427;0.9759343
14192;0.01494835;0.9761454
14200;0.01538158;0.9757466
14208;0.01431581;0.9774202
14216;0.01450063;0.9765366
14224;0.01449811;0.9760536
14232;0.01501946;0.9759144
14240;0.01419347;0.97709
14248;0.01405468;0.9779193
14256;0.01394778;0.9776067
14264;0.01375479;0.9780873
14272;0.0141105;0.9767071
14280;0.01385108;0.9772938
14288;0.01367464;0.9777721
14296;0.01349578;0.9782308
14304;0.01341745;0.9779211
14312;0.01356906;0.9774491
14320;0.01376963;0.9769206
14328;0.01399583;0.976331
14336;0.01356775;0.9785583
14344;0.01362104;0.9788778
14352;0.01386804;0.9791503
14360;0.01365082;0.9792066
14368;0.01388773;0.9794989
14376;0.01338464;0.9789292
14384;0.01368746;0.9795439
14392;0.01393921;0.9798406
14400;0.01343269;0.979254
14408;0.01373016;0.9798986
14416;0.01401511;0.9801862
14424;0.01347701;0.9795904
14432;0.01381142;0.9802727
14440;0.01415996;0.980518
14448;0.01351879;0.9799484
14456;0.01395586;0.9806577
14464;0.01434609;0.9808162
14472;0.01358652;0.9803531
14480;0.0132615;0.9796251
14488;0.01328875;0.9799788
14496;0.01333266;0.9804103
14504;0.01369856;0.9807972
14512;0.01415401;0.9810115
14520;0.01323081;0.9792891
14528;0.01446954;0.9812299
14536;0.01459309;0.9810114
14544;0.01476812;0.9813566
14552;0.01485377;0.9811089
14560;0.01505959;0.9814086
14568;0.01510173;0.981173
14576;0.01532061;0.9814092
14584;0.0153347;0.9811922
14592;0.01555368;0.9813976
14600;0.01555288;0.9811896
14608;0.0157812;0.981382
14616;0.01577005;0.981172
14624;0.01599631;0.9813635
14632;0.01597799;0.981148
14640;0.01620747;0.9813409
14648;0.01623094;0.9815837
14656;0.0160222;0.9816107
14664;0.01580457;0.9816362
14672;0.01557064;0.981667
14680;0.01583944;0.9819207
14688;0.01531723;0.981696
14696;0.01559542;0.9819678
14704;0.01502289;0.9817215
14712;0.01564059;0.9822872
14720;0.01534671;0.9820284
14728;0.01539909;0.9823607
14736;0.01506297;0.9820889
14744;0.01467521;0.9817096
14752;0.01385785;0.9812469
14760;0.01340543;0.9809055
14768;0.01352525;0.9814249
14776;0.01303953;0.9815249
14784;0.01299572;0.9809377
14792;0.01259691;0.9821072
14800;0.01300592;0.9804608
14808;0.01254967;0.9815372
14816;0.01217781;0.9825422
14824;0.01302681;0.9799871
14832;0.01257309;0.9809747
14840;0.01217054;0.9820215
14848;0.01304125;0.9796462
14856;0.01263194;0.9804833
14864;0.01215863;0.9815292
14872;0.01273661;0.9799737
14880;0.01222464;0.9809923
14888;0.01234012;0.9804164
14896;0.01171349;0.9823149
14904;0.01177476;0.981856
14912;0.0118221;0.9814349
14920;0.01164747;0.9828043
14928;0.01141904;0.9816668
14936;0.01175437;0.9835124
14944;0.0113066;0.9819944
14952;0.01144206;0.9841586
14960;0.01184935;0.9845186
14968;0.01109786;0.9846381
14976;0.01150515;0.9851609
14984;0.01049;0.9851991
