Offset;Input Attributes: Layout 3 (Per vertex).POSITION0[0];Input Attributes: Layout 3 (Per vertex).POSITION0[1];Input Attributes: Layout 3 (Per vertex).POSITION0[2];Input Attributes: Layout 3 (Per vertex).NORMAL0[0];Input Attributes: Layout 3 (Per vertex).NORMAL0[1];Input Attributes: Layout 3 (Per vertex).NORMAL0[2];Input Attributes: Layout 3 (Per vertex).TANGENT0[0];Input Attributes: Layout 3 (Per vertex).TANGENT0[1];Input Attributes: Layout 3 (Per vertex).TANGENT0[2];Input Attributes: Layout 3 (Per vertex).TANGENT0[3]
7520;-0.5506331;0.07209061;-0.01418914;-0.6257014;-0.4716589;0.6201729;-0.09967159;-0.739683;-0.6646368;-1
7560;-0.5501487;0.06966265;-0.01566018;-0.4538164;-0.5045759;0.7339865;-0.1443484;-0.7708149;-0.6198841;-1
7600;-0.549393;0.07187277;-0.01321028;-0.4812973;-0.6265013;0.6117079;0.0008522086;-0.6978319;-0.7156942;-1
7640;-0.5480078;0.07129256;-0.01270548;-0.4139473;-0.6796232;0.6037749;0.08330947;-0.6883468;-0.7198706;-1
7680;-0.5514399;0.07419717;-0.0132392;-0.7351048;-0.5101923;0.4436815;0.2396063;-0.8086383;-0.5358238;-1
7720;-0.5519791;0.07508278;-0.01353957;-0.9396084;-0.241665;0.2371373;0.1097426;-0.8776413;-0.4644799;-1
7760;-0.5502466;0.07286786;-0.01300845;-0.6392772;-0.5843707;0.4976144;0.08885688;-0.6990443;-0.7086544;-1
7800;-0.5514454;0.07498697;-0.01219793;-0.7484614;-0.5403525;0.3815104;0.3139462;-0.7967291;-0.5150541;-1
7840;-0.5519923;0.07589817;-0.01264641;-0.9636855;-0.2131551;0.155032;0.1224398;-0.8811846;-0.4551854;-1
7880;-0.5490481;0.073735;-0.01043886;-0.4883963;-0.7334351;0.4711059;0.2384006;-0.6314896;-0.737501;-1
7920;-0.5476711;0.07295331;-0.01019011;-0.4452145;-0.750744;0.4862873;0.2013646;-0.6129916;-0.7636243;-1
7960;-0.5501364;0.07368175;-0.01184265;-0.6368752;-0.6143477;0.4633625;0.2179734;-0.720444;-0.6573954;-1
8000;-0.5515788;0.07582014;-0.01114991;-0.7846166;-0.5363736;0.3092031;0.3283884;-0.7834654;-0.5270316;-1
8040;-0.5520225;0.07674152;-0.01163995;-0.9836463;-0.1647294;0.07283118;0.1071652;-0.8602823;-0.498428;-1
8080;-0.5502973;0.0745461;-0.01075568;-0.6520728;-0.6502565;0.3891436;0.3618513;-0.7182609;-0.5938852;-1
8120;-0.5516916;0.07655646;-0.01003172;-0.8215842;-0.5127748;0.2474166;0.354992;-0.8007552;-0.4820218;-1
8160;-0.5521001;0.07758974;-0.01059009;-0.99461;-0.1033219;0.008559895;0.08904336;-0.8936061;-0.4399299;-1
8200;-0.5492101;0.07516155;-0.007865462;-0.5164707;-0.7783045;0.356772;0.3494865;-0.5719426;-0.7419636;-1
8240;-0.5473459;0.07414763;-0.00755829;-0.4780393;-0.8016259;0.3585338;0.2886071;-0.5288273;-0.7980102;-1
8280;-0.5505013;0.07540464;-0.009543492;-0.6313117;-0.6879585;0.356833;0.4081078;-0.6862599;-0.6018401;-1
8320;-0.5518583;0.07734738;-0.008848527;-0.8688813;-0.4607284;0.1788144;0.3397659;-0.8192912;-0.4614106;-1
8360;-0.5521525;0.07854702;-0.009405628;-0.9980776;-0.02024639;-0.05844186;0.04389218;-0.8975819;-0.4386519;-1
8400;-0.549282;0.07620485;-0.005023305;-0.5307876;-0.7968307;0.2883895;0.4259175;-0.5450384;-0.7220507;-1
8440;-0.547111;0.07496294;-0.004910388;-0.5014381;-0.8165241;0.2856169;0.3533435;-0.4946133;-0.7939257;-1
8480;-0.5507263;0.07612512;-0.008376214;-0.6547703;-0.6827447;0.3229912;0.4384831;-0.6915321;-0.5737181;-1
8520;-0.5509941;0.07689951;-0.007005312;-0.6886185;-0.6721097;0.2708059;0.4388106;-0.6839961;-0.5824524;-1
8560;-0.552079;0.07816391;-0.007495905;-0.9098414;-0.3950879;0.1249968;0.3035636;-0.8405891;-0.4482583;-1
8600;-0.5522348;0.07961814;-0.008046833;-0.9910691;0.07604082;-0.1095438;-0.02193547;-0.9032536;-0.428546;-1
8640;-0.5511714;0.07754801;-0.005516669;-0.7287147;-0.6496434;0.2162256;0.4628095;-0.7000518;-0.543584;-1
8680;-0.5522585;0.07901861;-0.005907675;-0.944549;-0.3178782;0.08190604;0.2490458;-0.856497;-0.451876;-1
8720;-0.552299;0.08064374;-0.006365687;-0.97945;0.1683171;-0.1109238;-0.1067503;-0.8996792;-0.4230953;-1
8760;-0.5491406;0.07704306;-0.002440841;-0.5279931;-0.8264686;0.1948829;0.4463032;-0.465322;-0.7642795;-1
8800;-0.5469408;0.07565638;-0.002420301;-0.515677;-0.8307947;0.2087513;0.3826395;-0.4413551;-0.8115433;-1
8840;-0.5512559;0.07803142;-0.003897224;-0.7287762;-0.6588722;0.1860989;0.4606652;-0.6729566;-0.5785794;-1
8880;-0.5523547;0.07973215;-0.004073265;-0.9636332;-0.2554481;0.07795231;0.1904387;-0.861819;-0.4699316;-1
8920;-0.5522499;0.0816291;-0.004440779;-0.9656126;0.2539299;-0.0557825;-0.2094622;-0.8869458;-0.4116466;-1
8960;-0.5490713;0.07738279;8.698553e-07;-0.5279219;-0.8492212;-0.003076893;0.5114901;-0.3150527;-0.7994196;-1
9000;-0.5468619;0.07602936;1.404015e-05;-0.5214952;-0.8529922;-0.00201807;0.4699491;-0.2852734;-0.835206;-1
9040;-0.5512013;0.07841875;-0.002189309;-0.7047201;-0.6948848;0.1426325;0.4637549;-0.6034331;-0.6485565;-1
9080;-0.5509835;0.07857969;6.423797e-07;-0.6842389;-0.7292264;-0.00245903;0.5552187;-0.5187563;-0.6500823;-1
9120;-0.5522605;0.0801618;-0.002097123;-0.9671362;-0.2302941;0.1072483;0.1445623;-0.8459623;-0.5130836;-1
9160;-0.5521015;0.08213085;-0.00226445;-0.9611028;0.2728677;0.04202352;-0.262212;-0.8544042;-0.4484111;-1
9200;-0.5519791;0.08027683;7.373514e-06;-0.9699216;-0.2432545;-0.001115441;0.2125117;-0.8448941;-0.4907838;-1
9240;-0.5517934;0.08216693;1.216639e-05;-0.9650451;0.262084;-9.714639e-05;-0.234796;-0.8647302;-0.4439737;-1
9280;-0.7149366;0.02941768;0.01031682;-0.9731723;0.1865229;0.1347031;-0.1567902;-0.109166;-0.9815803;-1
9320;-0.7157301;0.02943444;-4.0624e-05;-0.9831396;0.1828565;-0.0004491735;-0.01136859;-0.06357512;-0.9979123;-1
9360;-0.7176477;0.0129811;-3.696932e-05;-0.999997;-0.002405636;-0.0004060974;0.0002832268;0.05085969;-0.9987059;-1
9400;-0.7168248;0.01301189;0.01094693;-0.9921224;0.004429296;0.1251934;-0.1252494;-0.05396118;-0.9906568;-1
9440;-0.7129636;0.02894279;0.01989404;-0.9341844;0.1927305;0.3002573;-0.3491739;-0.3208961;-0.8803995;-1
9480;-0.7150376;-0.004311815;0.01152117;-0.9616442;-0.2451578;0.1230371;-0.1267108;-0.0007936303;-0.9919395;-1
9520;-0.7156041;-0.004814938;-3.134162e-05;-0.9679527;-0.2511324;-0.0003260253;-0.02880855;0.1123277;-0.9932536;-1
9560;-0.7149521;0.01306486;0.02096989;-0.9552355;0.02339462;0.29492;-0.2885731;-0.2933652;-0.9114069;-1
9600;-0.7080992;0.0280071;0.03195916;-0.8595579;0.196953;0.4715609;-0.4957075;-0.5456566;-0.6756723;-1
9640;-0.7079784;-0.02194665;0.01185527;-0.8676101;-0.4769278;0.1406867;-0.1471526;-0.02399343;-0.9888228;-1
9680;-0.7085515;-0.02250828;-2.370425e-05;-0.8791631;-0.476521;-0.0002291624;-0.05529889;0.1025019;-0.9931945;-1
9720;-0.7132447;-0.003520936;0.02187806;-0.9280862;-0.2273125;0.2949322;-0.2425748;-0.2318483;-0.9420211;-1
9760;-0.7096969;0.01304311;0.03372595;-0.8794453;0.04088919;0.4742406;-0.4202561;-0.5345415;-0.7332464;-1
9800;-0.7010618;0.0265197;0.04224874;-0.7620072;0.193839;0.6178766;-0.5361624;-0.7239246;-0.4341235;-1
9840;-0.6972561;-0.036893;0.01162699;-0.736582;-0.6576097;0.1581022;-0.2105112;0.000759447;-0.9775913;-1
9880;-0.6980106;-0.03774446;-1.531013e-05;-0.7607697;-0.6490219;-0.000134513;-0.1952707;0.2290898;-0.953618;-1
9920;-0.6850679;-0.04768614;-7.366296e-06;-0.5018872;-0.8649331;2.919008e-05;-0.1223366;0.07095377;-0.9899492;-1
9960;-0.7061839;-0.02042116;0.02249574;-0.8299533;-0.4657576;0.3069973;-0.2238816;-0.2259566;-0.9480616;-1
10000;-0.7080585;-0.002188414;0.03497789;-0.8580257;-0.1983397;0.4737651;-0.3481353;-0.4535974;-0.820397;-1
10040;-0.7022243;0.01285844;0.04410087;-0.7692463;0.05104255;0.6369103;-0.468341;-0.723116;-0.5077007;-1
10080;-0.695199;0.02513355;0.04882298;-0.6647105;0.1799484;0.725106;-0.5311823;-0.7963303;-0.2893151;-1
10120;-0.6831437;-0.04586442;0.01774541;-0.4890472;-0.8326253;0.2599385;-0.1866695;-0.191198;-0.9636378;-1
10160;-0.6701739;-0.05535908;7.59901e-07;-0.3585269;-0.9335194;0.0001056534;-0.007533544;0.002780189;-0.9999679;-1
10200;-0.6953017;-0.03492132;0.02224237;-0.6786051;-0.6565827;0.3292328;-0.2471752;-0.2179576;-0.9441393;-1
10240;-0.7017914;-0.01719691;0.03546767;-0.7714331;-0.4288058;0.4701239;-0.2835841;-0.4297093;-0.8572805;-1
10280;-0.7007374;-0.00066562;0.04504677;-0.7493881;-0.1560784;0.6434727;-0.41491;-0.6466659;-0.6400571;-1
10320;-0.6957155;0.01286554;0.05025511;-0.6633289;0.04650471;0.7468816;-0.4855762;-0.7861674;-0.3823045;-1
10360;-0.6887727;0.02345063;0.05458461;-0.5538802;0.1621867;0.8166469;-0.4649845;-0.8738867;-0.1418151;-1
10400;-0.6918029;-0.03120881;0.03473181;-0.6223566;-0.6325194;0.4610763;-0.2513829;-0.3963355;-0.8830202;-1
10440;-0.6795012;-0.04175706;0.03172336;-0.4519934;-0.7764292;0.4391581;-0.2364705;-0.3704096;-0.8982641;-1
10480;-0.6951237;-0.01451658;0.04580918;-0.6697894;-0.3801108;0.6378856;-0.3568719;-0.5885492;-0.7254325;-1
10520;-0.6862037;-0.02600865;0.04588854;-0.5371869;-0.5604264;0.6303589;-0.3085478;-0.5649797;-0.7652425;-1
10560;-0.6937957;0.0003099889;0.05158973;-0.6387872;-0.1172554;0.7603959;-0.45616;-0.738157;-0.4970334;-1
10600;-0.6885276;0.01223588;0.05591113;-0.5634135;0.04341668;0.8250335;-0.4810522;-0.829116;-0.2848779;-1
10640;-0.6887838;-0.01125208;0.052726;-0.5761558;-0.3098511;0.7563311;-0.4007686;-0.6993832;-0.5918172;-1
10680;-0.6685675;-0.05361871;0.01661808;-0.3405176;-0.9112711;0.2315875;-0.1159958;-0.2037107;-0.9721354;-1
10720;-0.6495585;-0.05907788;0.01480758;-0.1283249;-0.9689232;0.2114727;-0.01095048;-0.2118383;-0.9772435;-1
10760;-0.6498265;-0.06062751;1.045613e-05;-0.1364391;-0.9906484;0.0002115086;0.1225878;-0.01709544;-0.9923105;-1
10800;-0.665154;-0.04931028;0.03009318;-0.2930721;-0.8539103;0.4300535;-0.2085236;-0.3818879;-0.9003775;-1
10840;-0.6754105;-0.03545877;0.04453411;-0.3885682;-0.6939414;0.6061849;-0.2916768;-0.5314146;-0.7953133;-1
10880;-0.6866593;0.001800135;0.05692549;-0.5193084;-0.1000713;0.8487076;-0.4638899;-0.8010594;-0.3782988;-1
10920;-0.6789846;-0.01974395;0.05461864;-0.4212605;-0.4668399;0.7775604;-0.3719274;-0.693013;-0.6175783;-1
10960;-0.6280796;-0.05942173;0.01261274;0.1243402;-0.9729134;0.1943267;0.1203924;-0.1795827;-0.976343;-1
11000;-0.6282368;-0.06074875;1.925585e-05;0.1160617;-0.9931249;0.0003028438;0.2325453;0.02687885;-0.9722072;-1
11040;-0.6833605;-0.009047076;0.05673458;-0.4663438;-0.2067025;0.8601148;-0.4590841;-0.7745762;-0.4350557;-1
11080;-0.6775805;-0.006787226;0.05986343;-0.3780517;-0.1775496;0.9085996;-0.457534;-0.8173718;-0.3500943;-1
11120;-0.6804682;0.007754162;0.06049669;-0.4079364;-0.0173544;0.9128455;-0.4541422;-0.8635009;-0.2193653;-1
11160;-0.6114659;-0.05472992;0.01163992;0.3238565;-0.9253335;0.1958114;0.2014902;-0.134669;-0.9701719;-1
11200;-0.6117512;-0.05619914;2.436206e-05;0.3166695;-0.9482393;0.000349518;0.3136631;0.1043995;-0.943744;-1
11240;-0.6813745;0.02145624;0.05919535;-0.4191214;0.1454896;0.8961977;-0.4611747;-0.8843747;-0.07210566;-1
11280;-0.5962049;-0.04923724;0.01082265;0.3936971;-0.8950173;0.2066469;0.2888236;-0.09266643;-0.9528236;-1
11320;-0.596657;-0.05086216;2.775528e-05;0.391339;-0.9195415;0.0003160207;0.4308971;0.1830738;-0.8834709;-1
11360;-0.5845134;-0.04413015;0.00988056;0.3811258;-0.8951691;0.2267361;0.3236751;-0.09997645;-0.9407409;-1
11400;-0.5849239;-0.04564121;2.866914e-05;0.4094323;-0.9111807;0.0002376665;0.4313691;0.1935963;-0.880884;-1
11440;-0.5758362;-0.04188611;0.009645478;0.1448339;-0.956933;0.2468193;0.237803;-0.2080786;-0.948631;-1
11480;-0.5764328;-0.04308191;2.867903e-05;0.1434329;-0.9883845;0.0001250498;0.3213755;0.04650622;-0.945664;-1
11520;-0.5682973;-0.04265826;2.719973e-05;-0.0484044;-0.9974656;2.715977e-05;0.206724;-0.01102969;-0.9782752;-1
11560;-0.5842056;-0.04037806;0.02056041;0.3557592;-0.8529975;0.3795467;0.07922187;-0.3767104;-0.9227747;-1
11600;-0.5957911;-0.0452996;0.02187688;0.4037414;-0.8436922;0.3522473;0.06145917;-0.3589132;-0.9312585;-1
11640;-0.5675188;-0.04144853;0.01007911;-0.05580741;-0.966343;0.2459768;0.09846326;-0.2501805;-0.9630799;-1
11680;-0.559986;-0.0434708;2.413473e-05;-0.1706942;-0.984061;-4.180576e-05;0.07154837;-0.01238408;-0.997353;-1
11720;-0.5748134;-0.03792664;0.02040112;0.1419276;-0.896221;0.4177828;0.0382791;-0.4162444;-0.9082078;-1
11760;-0.5592723;-0.04247212;0.01059226;-0.158344;-0.9513783;0.2598294;-0.01463084;-0.2605541;-0.9652653;-1
11800;-0.5520264;-0.04498455;2.08735e-05;-0.1969405;-0.9793559;-8.271408e-05;-0.008511095;0.00178249;-0.9999622;-1
11840;-0.6113551;-0.05101061;0.0236495;0.3364008;-0.8776461;0.3407122;-0.000266213;-0.3618023;-0.9322174;-1
11880;-0.5835751;-0.03507943;0.02944317;0.3426387;-0.782024;0.5191956;-0.08842406;-0.5766236;-0.8117964;-1
11920;-0.5658593;-0.03762932;0.02095912;-0.04357517;-0.8854299;0.4603997;-0.02603907;-0.4590619;-0.8877065;-1
11960;-0.5513165;-0.04357988;0.0110207;-0.1791361;-0.9419862;0.2805628;-0.09181622;-0.2676247;-0.9590584;-1
12000;-0.5448227;-0.04615231;1.67821e-05;-0.197492;-0.9795474;-0.000121644;-0.0893442;0.0181273;-0.9958301;-1
12040;-0.5952237;-0.0396024;0.03126417;0.4178018;-0.7725658;0.4771518;-0.1120977;-0.5648268;-0.8173261;-1
12080;-0.6271946;-0.05547965;0.02587507;0.1405152;-0.92118;0.3626236;-0.06992479;-0.3745405;-0.9245538;-1
12120;-0.5734129;-0.03289186;0.0286676;0.1399533;-0.7910117;0.5941736;-0.09711416;-0.6074322;-0.7878053;-1
12160;-0.5573526;-0.03815527;0.02128013;-0.1141003;-0.8569985;0.5007449;-0.08740136;-0.4928223;-0.8653927;-1
12200;-0.5440677;-0.04454004;0.0115649;-0.1906078;-0.9345844;0.2982056;-0.1764113;-0.2659688;-0.9476293;-1
12240;-0.5379374;-0.04733758;1.259293e-05;-0.213583;-0.9763811;-0.0001716363;-0.2530261;0.05551235;-0.9658295;-1
12280;-0.6107054;-0.04574681;0.03526326;0.3493123;-0.8060926;0.4772716;-0.1798241;-0.5574788;-0.8103724;-1
12320;-0.5817955;-0.03017003;0.03437954;0.3317853;-0.6773155;0.6557439;-0.1771641;-0.7269604;-0.6625835;-1
12360;-0.5637636;-0.03224389;0.02874092;0.001662984;-0.7409645;0.6704315;-0.1235061;-0.664557;-0.7361379;-1
12400;-0.5491786;-0.03879818;0.02192056;-0.1345052;-0.8283144;0.5426809;-0.1441902;-0.524949;-0.8385138;-1
12440;-0.5371968;-0.04565353;0.01211468;-0.2213196;-0.9278183;0.2987544;-0.2164564;-0.2517789;-0.9432114;-1
12480;-0.528658;-0.0491738;7.580573e-06;-0.2336847;-0.971965;-0.0002261064;-0.2264324;0.05466184;-0.9724736;-1
12520;-0.527218;-0.04747379;0.01340311;-0.2568211;-0.9314082;0.2569659;-0.1477877;-0.224831;-0.9630958;-1
12560;-0.5416319;-0.039381;0.02263167;-0.1724702;-0.8010311;0.5724931;-0.1906179;-0.5426824;-0.8177719;-1
12600;-0.5345992;-0.0402877;0.02357258;-0.2301529;-0.7831996;0.5771081;-0.2224763;-0.5347126;-0.8150457;-1
12640;-0.5241094;-0.04194319;0.0256549;-0.3010012;-0.784145;0.5424076;-0.2337678;-0.4906453;-0.8393227;-1
12680;-0.5547085;-0.03219809;0.02901546;-0.05184923;-0.6863555;0.7246744;-0.1469999;-0.7116792;-0.6861007;-1
12720;-0.5714846;-0.02845439;0.03302206;0.1508249;-0.6531232;0.7412738;-0.1777401;-0.7546242;-0.630384;-1
12760;-0.5461039;-0.0320909;0.02936724;-0.07425849;-0.6396415;0.7646505;-0.1879934;-0.7434295;-0.6411446;-1
12800;-0.5312204;-0.03328614;0.03084456;-0.2080988;-0.5441277;0.8126321;-0.2777247;-0.763486;-0.5826935;-1
12840;-0.5207515;-0.03493769;0.03241666;-0.3068482;-0.5491409;0.7772453;-0.2979906;-0.7200577;-0.6265041;-1
12880;-0.5382985;-0.03236112;0.02984566;-0.1436164;-0.5870387;0.7964675;-0.2345896;-0.761223;-0.6040131;-1
12920;-0.5602357;-0.02563842;0.03384393;0.0462625;-0.502114;0.8631715;-0.1994162;-0.8502166;-0.4851656;-1
12960;-0.5270767;-0.02470797;0.03582535;-0.1617767;-0.2505803;0.9544355;-0.313718;-0.9037263;-0.2905688;-1
13000;-0.5166171;-0.02567859;0.03763489;-0.2922278;-0.08992805;0.9520422;-0.3626334;-0.9106999;-0.1973436;-1
13040;-0.5512217;-0.02526067;0.03401629;0.003938191;-0.4317526;0.9017643;-0.2058079;-0.8818681;-0.4222107;-1
13080;-0.5425367;-0.0246281;0.0340763;-0.03662004;-0.368864;0.9286593;-0.2307009;-0.9004183;-0.3672441;-1
13120;-0.5345241;-0.02447655;0.03481007;-0.1106437;-0.302444;0.9466633;-0.2697438;-0.9072036;-0.321641;-1
13160;-0.5227584;-0.01571233;0.03665843;-0.1127026;0.01778513;0.993438;-0.3183117;-0.9476254;-0.0191544;-1
13200;-0.512527;-0.0152629;0.03795103;-0.2241096;0.145335;0.9635994;-0.3501065;-0.9347798;0.05956496;-1
13240;-0.5306313;-0.01615283;0.03603401;-0.06665515;-0.04213398;0.9968703;-0.2775465;-0.9585506;-0.05911643;-1
13280;-0.5388767;-0.01680023;0.03558074;-0.01631861;-0.1027289;0.9945687;-0.2346089;-0.9659656;-0.103747;-1
13320;-0.5474762;-0.01764458;0.03573557;0.04484675;-0.1675235;0.9848178;-0.224969;-0.9612508;-0.1535656;-1
13360;-0.5192006;-0.007671863;0.03650612;-0.08187409;0.1277139;0.9883935;-0.3041641;-0.947528;0.09725264;-1
13400;-0.5095727;-0.00686868;0.03745153;-0.1712839;0.2827679;0.9437094;-0.3499539;-0.9129209;0.2100087;-1
13440;-0.5270402;-0.008350654;0.03597671;-0.03190259;0.06578276;0.9973091;-0.2662085;-0.9620962;0.05496488;-1
13480;-0.5352538;-0.00910681;0.03592361;0.005877614;0.01052757;0.9999273;-0.2264469;-0.973493;0.01158504;-1
13520;-0.5160825;-0.0004561541;0.03526992;-0.05247433;0.2951158;0.9539843;-0.2939069;-0.9174979;0.2676919;-1
13560;-0.5062191;0.001348038;0.03547786;-0.109008;0.4426629;0.8899824;-0.3455053;-0.8564187;0.3836146;-1
13600;-0.523814;-0.00140007;0.03517614;-2.028112e-05;0.2061887;0.9784917;-0.2429058;-0.9490089;0.2000381;-1
13640;-0.5132118;0.00607438;0.03256326;-0.02083206;0.4537854;0.8908274;-0.2568632;-0.8634996;0.4338973;-1
13680;-0.5030298;0.008854097;0.03159183;-0.0508351;0.5813562;0.8120129;-0.3100933;-0.7821081;0.5404852;-1
13720;-0.5561571;-0.01816146;0.0364412;0.09590278;-0.2390372;0.9661756;-0.2440173;-0.945466;-0.2102267;-1
13760;-0.543888;-0.0100565;0.03607496;0.05501611;-0.0318372;0.9979747;-0.1914843;-0.9804533;-0.02076576;-1
13800;-0.5319143;-0.002276929;0.03552246;0.03327804;0.127215;0.9913111;-0.2001466;-0.9705581;0.1313601;-1
13840;-0.5213297;0.004523322;0.03330275;0.03735247;0.3600734;0.9321427;-0.2074705;-0.9095274;0.3597584;-1
13880;-0.5104522;0.01212558;0.0291893;0.004264153;0.6041806;0.7967877;-0.2094495;-0.7785476;0.5915204;-1
13920;-0.5003747;0.01506228;0.0269223;-0.01417094;0.7149358;0.6990088;-0.2839936;-0.6731994;0.6827261;-1
13960;-0.5523387;-0.01105585;0.03687607;0.1222558;-0.06792558;0.990149;-0.2002364;-0.9776518;-0.042457;-1
14000;-0.5406896;-0.003281194;0.03587217;0.0559523;0.06732693;0.9961565;-0.2041226;-0.9751707;0.07747218;-1
14040;-0.529537;0.003364343;0.03419344;0.06423163;0.2760651;0.9589648;-0.1647714;-0.9445133;0.2831184;-1
14080;-0.5190783;0.01008512;0.0305783;0.04973802;0.509276;0.8591104;-0.1511587;-0.8463041;0.5105777;-1
14120;-0.5082068;0.01697272;0.02438717;0.005076611;0.7861626;0.6179215;-0.1520045;-0.6101126;0.7775508;-1
14160;-0.4979237;0.01963218;0.02092906;-0.0339709;0.8659281;0.4989834;-0.2848778;-0.486971;0.8256276;-1
14200;-0.5485386;-0.004052978;0.03647977;0.1194862;0.02066304;0.9926068;-0.2105238;-0.9754628;0.0457296;-1
14240;-0.5380568;0.002147121;0.03498236;0.07630558;0.1994658;0.9769022;-0.1426731;-0.9668806;0.2088144;-1
14280;-0.5278847;0.008272402;0.03230294;0.08408479;0.4273361;0.9001148;-0.1198183;-0.8921588;0.4350005;-1
14320;-0.517258;0.01447655;0.02732717;0.05150817;0.667099;0.7430992;-0.1008288;-0.7366999;0.6685383;-1
14360;-0.5076956;0.01985569;0.01990037;0.04708429;0.8503308;0.5240297;-0.1161516;-0.5163583;0.8484251;-1
14400;-0.4949874;0.02307772;0.0130308;0.01487841;0.91287;0.4079569;-0.1841781;-0.3985327;0.8984483;-1
14440;-0.5445106;0.001009075;0.03573208;0.1157922;0.1149847;0.9865739;-0.2083717;-0.9674606;0.1374418;-1
14480;-0.5367586;0.006535923;0.03366394;0.1065816;0.3327312;0.9369065;-0.1127816;-0.9315959;0.3440684;-1
14520;-0.545476;0.003966965;0.03545102;0.1654456;0.1524444;0.9743197;-0.1576392;-0.9702161;0.1788964;-1
14560;-0.5264432;0.01240806;0.02951104;0.0977617;0.5622358;0.8210657;-0.05025969;-0.8209363;0.5684578;-1
14600;-0.5159565;0.01797942;0.0234127;0.08115962;0.7544877;0.6511309;-0.06533892;-0.647742;0.7589583;-1
14640;-0.535812;0.01027141;0.03191185;0.1438928;0.4373697;0.887561;-0.08637349;-0.8874035;0.4518109;-1
14680;-0.5249931;0.01615642;0.02637628;0.1180288;0.6542619;0.7468316;0.009259804;-0.7525642;0.6582019;-1
14720;-0.5553374;-0.002698589;0.03756268;0.206819;-0.01037133;0.9782702;-0.2117717;-0.9754025;0.0345024;-1
14760;-0.5451981;0.007650662;0.03445266;0.2121582;0.2369358;0.9479766;-0.1136193;-0.956569;0.2650212;-1
14800;-0.5354103;0.01369903;0.02992821;0.1958116;0.491947;0.8480986;-0.01657285;-0.862529;0.5047805;-1
14840;-0.5611055;-0.01220182;0.03816605;0.2049438;-0.1353217;0.9692905;-0.2460201;-0.964335;-0.08285218;-1
14880;-0.554179;0.004088823;0.0372065;0.2517663;0.07771146;0.9645757;-0.1381926;-0.9823774;0.1154933;-1
14920;-0.544315;0.01198685;0.03286782;0.2618544;0.315115;0.9120259;-0.07255097;-0.9350055;0.3445687;-1
14960;-0.5653977;-0.01873494;0.03757632;0.1769319;-0.3280606;0.9277322;-0.2556488;-0.9243243;-0.2788737;-1
15000;-0.5542958;0.009833917;0.03641563;0.3751979;0.03049405;0.9261746;-0.1169716;-0.9886762;0.08028856;-1
15040;-0.5687906;-0.02389466;0.03573126;0.1659477;-0.4761164;0.8631809;-0.2257101;-0.8692989;-0.4372842;-1
15080;-0.5782509;-0.02505071;0.037366;0.2988294;-0.5499789;0.7793303;-0.2239898;-0.8335142;-0.5034441;-1
15120;-0.5742613;-0.01974262;0.03915302;0.2824773;-0.4129702;0.8654817;-0.2590534;-0.900597;-0.3460145;-1
15160;-0.5699776;-0.01364547;0.0402632;0.2816992;-0.2220268;0.933284;-0.2678357;-0.9510549;-0.1458014;-1
15200;-0.5658382;-0.006299399;0.04014652;0.2779836;-0.08717653;0.9565052;-0.2814194;-0.9581814;-0.005574192;-1
15240;-0.5632133;0.0006819665;0.03965463;0.288505;-0.02296964;0.9570879;-0.2206873;-0.9730083;0.04327154;-1
15280;-0.5625232;0.007010952;0.03960785;0.375773;-0.1318016;0.9170671;-0.2051122;-0.9758176;-0.05628152;-1
15320;-0.5878786;-0.02734011;0.04015412;0.433315;-0.5765337;0.6921487;-0.2266706;-0.8126833;-0.5358316;-1
15360;-0.5822161;-0.02098212;0.04168486;0.4159975;-0.4734345;0.7759377;-0.2557471;-0.8792133;-0.4000733;-1
15400;-0.5781278;-0.01514941;0.04273805;0.4078075;-0.3163064;0.8562122;-0.2623382;-0.9380515;-0.222055;-1
15440;-0.5743719;-0.008496031;0.04260629;0.3886676;-0.1487448;0.9090801;-0.2882134;-0.9558189;-0.03325884;-1
15480;-0.5713264;-0.001787163;0.04215787;0.3704088;-0.08243926;0.9250209;-0.2650149;-0.9628005;0.02034737;-1
15520;-0.5694801;0.005279481;0.04220758;0.3884725;-0.2243645;0.8934789;-0.2721409;-0.9534257;-0.1213392;-1
15560;-0.5942864;-0.034151;0.03795261;0.4288755;-0.7021315;0.5677063;-0.2151277;-0.6895543;-0.691114;-1
15600;-0.589637;-0.01811977;0.04756606;0.4669501;-0.3832966;0.7966136;-0.2532666;-0.9207375;-0.2949314;-1
15640;-0.5856021;-0.01128953;0.04783829;0.485857;-0.241427;0.8397794;-0.2327864;-0.9613791;-0.1419214;-1
15680;-0.5809041;-0.003237136;0.0465064;0.4886443;-0.1329729;0.86204;-0.1863294;-0.9805607;-0.04572326;-1
15720;-0.5936993;-0.02434309;0.04639488;0.4623952;-0.4988393;0.7327078;-0.2602152;-0.866064;-0.4258686;-1
15760;-0.5990096;-0.03108751;0.04497338;0.4416169;-0.5975582;0.6689063;-0.2568587;-0.7983745;-0.5440947;-1
15800;-0.610685;-0.03967589;0.04309202;0.3435967;-0.7269757;0.5942693;-0.2703378;-0.6824849;-0.6788911;-1
15840;-0.5777382;0.004360937;0.04564761;0.4484125;-0.2379299;0.8613484;-0.1997497;-0.9654377;-0.1629412;-1
